timestamp_utc,datetime_stamp_pacific,C-02_avg_winding_temp(C),C-04_avg_winding_temp(C),C-05_avg_winding_temp(C),C-06_avg_winding_temp(C),C-07_avg_winding_temp(C),C-02_total_current(A),C-04_total_current(A),C-05_total_current(A),C-06_total_current(A),C-07_total_current(A),C-02_avg_cooling_water_flow(gal/min),C-04_avg_cooling_water_flow(gal/min),C-05_avg_cooling_water_flow(gal/min),C-06_avg_cooling_water_flow(gal/min),C-07_avg_cooling_water_flow(gal/min),C-02_avg_cooling_water_temp(C),C-04_avg_cooling_water_temp(C),C-05_avg_cooling_water_temp(C),C-06_avg_cooling_water_temp(C),C-07_avg_cooling_water_temp(C),C-02_avg_cooling_air_out_temp(C),C-04_avg_cooling_air_out_temp(C),C-05_avg_cooling_air_out_temp(C),C-06_avg_cooling_air_out_temp(C),C-07_avg_cooling_air_out_temp(C)
2018-01-01T08:00:00Z,1/1/2018 0:00,71.37842904,71.26838438,68.59320279,67.34395338,63.88240322,8160.343625,8176.926,8172.712125,8159.772833,8139.594708,179.4408333,190.1299792,187.7591458,227.684125,258.1874583,20.32012402,20.51447888,21.14136584,18.5797384,17.07478345,30.7616155,31.63814092,32.23479148,31.37125248,32.16370439
2018-01-01T09:00:00Z,1/1/2018 1:00,68.94390878,69.14239761,66.28340486,65.15816104,61.61553318,7413.362667,7409.343333,7409.491833,7402.436708,7382.022583,176.7933542,186.1792083,181.5791667,219.1966667,246.0150417,20.35399825,20.63139361,21.3625207,18.79031076,17.32990771,30.57498919,31.63866242,32.2079627,31.35106115,32.0896028
2018-01-01T10:00:00Z,1/1/2018 2:00,66.33903586,66.81001854,63.91794566,62.83322251,59.28634974,6567.083083,6537.053,6565.669917,6556.076917,6536.476625,175.0724792,181.0266042,174.87,207.7050208,232.0816458,20.23940909,20.7995178,21.68896787,19.19796475,17.74673639,30.21440194,31.60409177,32.16781502,31.38846195,31.99722197
2018-01-01T11:00:00Z,1/1/2018 3:00,66.31487759,66.97482326,64.24301147,63.13643927,59.65501776,7924.631875,7944.162375,7949.269208,7926.570667,7903.56025,174.1625,177.9525417,171.7925,200.3266667,224.8775,20.13305382,20.97674348,21.84690209,19.50083165,18.05607911,29.90431034,31.58715921,32.10329415,31.46925887,32.0138648
2018-01-01T12:00:00Z,1/1/2018 4:00,67.67822512,68.52730244,65.74231069,64.72735171,61.19634056,8111.058042,8132.783958,8118.110167,8101.3135,8087.723208,174.3183333,179.2574583,173.5316667,206.095,231.6066667,20.2066688,20.94659285,21.78475282,19.34353642,17.8481089,29.98075483,31.71709067,32.2203952,31.47910292,32.07946101
2018-01-01T13:00:00Z,1/1/2018 5:00,70.007538,70.92486293,68.07984679,67.03215119,63.52180393,9159.797875,9181.012,9154.572208,9117.478,9123.592042,174.7975,183.0300208,177.3466667,216.540875,244.2016667,20.28235273,20.89089246,21.71943189,19.02525569,17.49160251,30.24455966,31.86544564,32.3894036,31.44648685,32.15454536
2018-01-01T14:00:00Z,1/1/2018 6:00,75.22705092,75.93639027,73.20067898,71.63490038,68.36408848,10018.28388,10000.60967,10066.77575,9862.599375,9951.451,174.3866875,194.4841875,190.1074792,234.5891042,268.5850208,20.45081129,20.25831885,20.98237331,18.24552097,16.66604451,30.95253566,31.84675683,32.40515293,31.44062305,32.32060331
2018-01-01T15:00:00Z,1/1/2018 7:00,72.69626826,73.40434435,70.18453466,68.78095502,65.34424462,7865.498,7821.2665,7849.608042,7746.2615,7769.235417,179.0633542,197.8558125,193.0542292,238.1224792,269.3791458,20.11566025,19.92799524,20.58571121,17.9131741,16.45430677,30.88186668,31.71060839,32.21860403,31.26008144,32.25408727
2018-01-01T16:00:00Z,1/1/2018 8:00,65.63876901,66.82287582,63.63627341,62.49602779,58.95593664,2117.085708,1359.954792,5536.710625,5526.259125,5509.337,163.2749583,162.7583333,173.6983125,203.8975417,231.5875,14.97833708,14.24970456,20.68994682,18.20075695,17.1096673,31.19814086,33.2046962,31.89768976,31.14752805,31.96876433
2018-01-01T17:00:00Z,1/1/2018 9:00,61.87035396,63.64444978,63.1255458,62.04572471,58.66702112,-24.95170833,6,7737.92775,7673.809625,7683.3545,145.2516875,143.72,155.5408125,178.5558333,218.3033125,9.56219421,9.647323016,20.36981951,19.08803371,18.00266268,36.140652,37.43768143,31.52333873,31.54637747,32.03101708
2018-01-01T18:00:00Z,1/1/2018 10:00,60.60571137,62.08264001,71.35803807,70.15634074,66.93182569,-25.36325,5.705,10937.00988,10795.64075,10851.07979,146.2775,145.5625,164.6658542,205.0541875,251.6117292,9.6749839,9.737078035,20.3760554,18.58599695,17.22428603,35.91562205,37.05015978,31.9093337,31.54985472,32.23775607
2018-01-01T19:00:00Z,1/1/2018 11:00,62.93467127,60.52235349,75.48498794,74.33029803,70.87709297,6075.815375,5.025,10338.79638,10252.05579,10255.09417,166.94,149.9966458,183.3849583,240.2574375,288.0774792,15.37104662,12.43711328,20.37048533,17.48694479,16.13290021,31.58184127,36.70036034,32.46452238,31.38159714,32.43111972
2018-01-01T20:00:00Z,1/1/2018 12:00,74.18401086,58.99940627,76.23411689,75.11637909,71.53150582,10659.38488,4.958333333,10648.093,10595.36688,10604.822,177.755,152.3000208,200.4716875,250.6392292,298.3774375,20.14611548,13.06356285,19.92745653,17.01903904,15.74871049,30.38054477,36.38027017,32.32315158,31.30130384,32.47689795
2018-01-01T21:00:00Z,1/1/2018 13:00,77.93702871,57.52657826,77.09820231,75.91795422,72.4037161,10438.94404,4.73,10430.86279,10376.93129,10390.79567,184.3483333,154.0366667,205.1558333,260.1866458,309.6967083,20.28405965,12.66024671,19.60580657,16.74245048,15.50607253,31.20113627,35.99868081,32.32497095,31.26709547,32.55828141
2018-01-01T22:00:00Z,1/1/2018 14:00,79.0065198,64.39840561,77.05127328,75.69590708,72.32857001,10104.14858,8991.934417,10096.62654,9985.095875,10051.16575,197.7125,182.7449583,217.6733542,278.1891875,323.7983542,19.69233441,18.82396216,19.72845324,16.93456461,15.56993563,31.05524007,30.51260187,32.35334177,31.22430924,32.58762148
2018-01-01T23:00:00Z,1/1/2018 15:00,75.77930918,70.94145698,73.30086152,72.01747023,68.60519126,8621.516125,8623.527708,8612.282083,8589.115875,8583.384375,198.0183125,182.9192292,218.11,273.6816042,313.5157917,19.6026459,20.31262779,19.9147494,17.24988806,15.83995195,30.94807475,31.46883407,32.2217771,31.08581117,32.46470822
2018-01-02T00:00:00Z,1/1/2018 16:00,75.31258762,72.99361494,72.67363238,71.27476599,67.97654742,9590.364083,9611.817861,9572.327694,9508.25175,9545.940458,191.9857847,189.2285417,208.7721319,256.3356458,296.2656736,19.8728366,20.41849734,20.32369038,17.7729234,16.20002911,30.9720952,31.83673834,32.2508795,31.21354456,32.40747662
2018-01-02T01:00:00Z,1/1/2018 17:00,76.51853442,75.2872656,73.64139005,72.15818268,68.94874643,9570.535333,9588.547875,9546.69375,9467.404583,9514.387958,194.4550208,199.9583125,209.9300208,257.8358333,300.2375417,19.81596463,20.13901005,20.25747992,17.73709619,16.13185393,31.05097008,31.89648654,32.28528725,31.26151707,32.46108254
2018-01-02T02:00:00Z,1/1/2018 18:00,78.97156693,78.20013546,75.92983564,74.1935454,71.17177837,10614.01325,10601.27821,10600.83921,10429.70133,10530.68296,200.1316667,211.135875,214.7083125,266.0442083,313.0117083,19.6424879,19.79243073,20.0686871,17.5042105,15.91030855,31.07239747,31.81811421,32.31625564,31.22639728,32.51896641
2018-01-02T03:00:00Z,1/1/2018 19:00,81.20746912,80.7088836,77.96242565,76.01179637,73.05334696,10431.94321,10410.40071,10422.4715,10258.23229,10354.03433,210.6758125,222.6316042,224.3591667,281.3049792,332.5116458,19.22994493,19.4132776,19.70339536,17.07548123,15.49500747,31.04740545,31.80900694,32.32550934,31.16397244,32.60570452
2018-01-02T04:00:00Z,1/1/2018 20:00,80.66465021,80.55647713,77.29554897,75.42705215,72.45238484,10141.83508,10139.35125,10119.89329,10001.5815,10078.92888,213.5958542,227.5250208,225.7483333,282.615,334.8174583,19.11248259,19.22646173,19.58697373,16.98634769,15.49209458,31.00842699,31.7570623,32.31473487,31.07857522,32.61014986
2018-01-02T05:00:00Z,1/1/2018 21:00,79.95794123,80.08079813,76.55446133,74.69594001,71.71783625,9854.538958,9848.09825,9839.264083,9719.537292,9795.702625,212.8883125,228.1108333,224.2166458,277.9099792,330.6725,19.13360902,19.20435283,19.61713754,17.11131749,15.5312368,30.97617593,31.73875304,32.28481686,31.10143472,32.55967213
2018-01-02T06:00:00Z,1/1/2018 22:00,76.2486045,76.71246676,72.90370173,71.37832759,68.1398307,8660.070833,8674.603208,8658.2095,8638.455,8627.893292,205.0441667,221.0116458,213.803375,262.2316875,307.9167083,19.32445999,19.40054527,19.97923726,17.49516324,15.93215163,30.91554866,31.73443206,32.26611369,31.08907749,32.44116873
2018-01-02T07:00:00Z,1/1/2018 23:00,71.52550992,72.20623241,68.40275547,67.06214018,63.65186759,6945.119667,6952.3085,6967.582833,6929.591667,6918.662167,191.2033333,207.9591875,197.8357917,238.3241458,275.2057708,19.78913503,19.80613754,20.59104431,18.17789425,16.62147022,30.82394829,31.69647452,32.25269701,31.1734517,32.25706602
2018-01-02T08:00:00Z,1/2/2018 0:00,67.046807,67.83147111,64.33670894,63.01114882,59.57584292,6518.914875,6515.046083,6557.462917,6500.873458,6493.142542,178.4158542,192.3800417,181.2775417,211.5300208,241.5275417,20.1950657,20.32386089,21.32810459,19.09969356,17.51615337,30.55668545,31.62324872,32.19419927,31.24847901,32.06239251
2018-01-02T09:00:00Z,1/2/2018 1:00,63.21370246,64.15736723,60.89062309,59.74849124,56.24560836,5486.606056,5484.864833,5538.431264,5521.035569,5485.070028,174.6831528,179.8615347,171.9066458,191.3376875,217.6966458,20.04197009,20.75331193,21.64685275,19.82520136,18.26407942,29.8713187,31.55132881,31.89975271,31.34534911,31.90239639
2018-01-02T10:00:00Z,1/2/2018 2:00,61.76589522,62.88140477,59.91813776,58.94806178,55.44884043,6603.351375,6608.437208,6645.531375,6606.222542,6589.169667,173.3875417,172.5058542,165.9333333,178.7275208,204.2150417,19.73337671,20.94445143,21.79622884,20.32405848,18.72899527,29.21847216,31.35054612,31.67095251,31.42280461,31.8346302
2018-01-02T11:00:00Z,1/2/2018 3:00,65.71374212,66.86834074,64.12514561,63.27790998,59.78957797,8579.8865,8603.377542,8589.759042,8564.096667,8546.46825,173.019125,172.6725,168.4383542,185.4975417,215.8233125,19.84706499,21.07276367,21.83420798,20.21357218,18.48302915,29.36560778,31.6078921,31.86178287,31.58616898,31.99001334
2018-01-02T12:00:00Z,1/2/2018 4:00,67.76745373,69.02799759,66.08141746,65.38246418,61.79280359,8296.938542,8302.105958,8290.879083,8260.895875,8259.581083,173.7366667,179.0116875,174.1141458,203.5541667,232.8266875,20.08342707,20.99777862,21.73196913,19.56212476,17.90778038,29.8574126,31.820642,32.13700316,31.44041659,32.0829777
2018-01-02T13:00:00Z,1/2/2018 5:00,67.54156401,68.88354238,65.79787462,65.08046237,61.43661208,7903.588417,7904.339208,7902.066917,7885.611042,7869.475542,173.9767083,182.2391458,175.4033542,208.2799583,236.7641458,20.14343427,20.82933959,21.70102223,19.35341972,17.71121039,30.04527885,31.80448107,32.23574998,31.37788186,32.11116917
2018-01-02T14:00:00Z,1/2/2018 6:00,70.42475576,71.5441019,68.62790474,67.49584319,64.10666977,9592.230333,9571.763333,9582.835458,9440.471,9521.506292,174.2183125,187.7941875,179.2874792,215.5216667,248.8383333,20.30676078,20.6749065,21.62351744,19.12973601,17.43524795,30.39225806,31.8237766,32.39889768,31.40729485,32.17926336
2018-01-02T15:00:00Z,1/2/2018 7:00,73.84529203,74.65534113,71.6575386,70.19405289,66.95223705,9466.377125,9441.63,9453.9305,9309.42625,9387.036458,178.1225417,200.3008542,193.6791667,234.2483333,273.1725208,20.44325533,20.20519853,20.97938211,18.48390182,16.7869673,30.97540717,31.82719818,32.39379838,31.34038962,32.31492969
2018-01-02T16:00:00Z,1/2/2018 8:00,77.16774791,77.63424842,74.63660733,72.83345446,69.73396017,10462.873,10404.22108,10462.73113,10241.43717,10347.63954,187.2358333,210.7474375,205.8100208,249.6241875,294.9408333,20.10415684,19.84072074,20.4199484,17.98244549,16.29080095,31.13649527,31.81905586,32.33217227,31.28688267,32.4242292
2018-01-02T17:00:00Z,1/2/2018 9:00,79.46881845,79.75450345,76.54220567,74.54183916,71.5275644,9922.727708,9869.735417,9926.075125,9711.439708,9819.244042,199.9832917,221.5508542,217.2366458,265.9149583,315.575,19.53329539,19.34634373,19.85401748,17.38773066,15.76236153,31.11695002,31.78419286,32.31525341,31.22075295,32.55078391
2018-01-02T18:00:00Z,1/2/2018 10:00,76.77152135,77.22995407,73.63960695,71.80996012,68.68116788,8998.255458,8954.583458,8994.923917,8819.615625,8897.803708,199.9866667,217.8349792,212.3958333,258.3217292,305.1141458,19.28088009,19.26518755,19.82423175,17.42512555,15.78709572,30.92745559,31.73137506,32.25329472,31.15649109,32.4342316
2018-01-02T19:00:00Z,1/2/2018 11:00,74.56241806,75.07778136,71.4280275,69.66924599,66.47630699,8573.94475,8538.41925,8561.206,8417.805,8469.263542,192.4833125,210.675,202.6008333,243.8949583,286.0541875,19.52527446,19.47348884,20.17740195,17.79933031,16.14862618,30.91375041,31.7428482,32.26425143,31.18870355,32.33582905
2018-01-02T20:00:00Z,1/2/2018 12:00,74.10862685,74.55049918,71.01730036,69.24437445,66.02693751,8766.67425,8734.371,8756.093917,8612.729667,8656.427125,186.7091458,205.8191875,197.1341875,235.8558333,276.175,19.78600019,19.61421228,20.43929772,18.04149513,16.38477625,30.93090122,31.73891634,32.27894404,31.22105325,32.28593391
2018-01-02T21:00:00Z,1/2/2018 13:00,72.52250918,72.9860242,69.4480708,67.79043516,64.48849828,7965.433,7942.354208,7962.092708,7849.308417,7882.772042,182.5916875,201.1241667,192.8016458,228.5216667,266.1108125,19.91748822,19.75982661,20.5820124,18.25611894,16.6072816,30.9302338,31.72537672,32.2679535,31.25250498,32.23795417
2018-01-02T22:00:00Z,1/2/2018 14:00,69.39658148,70.00863967,66.44599923,64.977987,61.6274783,7005.349542,7003.108458,6998.688625,6936.748958,6972.18025,177.1275208,192.4874792,183.3916667,214.245,247.5875417,20.05700303,20.0190513,20.92578293,18.6729676,17.05389675,30.7489223,31.70788429,32.20835436,31.27566332,32.13233185
2018-01-02T23:00:00Z,1/2/2018 15:00,66.52650433,67.2750548,63.81096086,62.54132515,59.13079186,6577.118098,6574.498579,6567.834373,6548.837245,6562.251899,173.2007412,183.7154571,175.5404339,199.2490503,229.055034,20.04680335,20.31668633,21.2206314,19.16887546,17.56140362,30.39031789,31.65379531,32.06272439,31.32920305,32.00904493
2018-01-03T00:00:00Z,1/2/2018 16:00,65.89002695,66.72136715,63.44289256,62.28594168,58.89369036,7199.865972,7198.820736,7192.189194,7127.012472,7161.527125,172.1721528,177.5076181,171.8901111,191.6770833,220.6403681,19.97237056,20.57364829,21.35199825,19.48086405,17.84799245,30.02598573,31.69208389,31.94244627,31.38834059,31.99400834
2018-01-03T01:00:00Z,1/2/2018 17:00,69.50861596,70.22246808,67.21879342,65.83443594,62.57753391,9021.109792,8980.933542,9022.548208,8866.736708,8926.687208,171.9116875,180.7791667,174.8166458,200.0575,232.6983542,20.09039173,20.55479229,21.37575306,19.27021107,17.60278174,30.23969161,31.83070476,32.12602592,31.43764975,32.09798617
2018-01-03T02:00:00Z,1/2/2018 18:00,72.94259082,73.59245632,70.60597652,68.99381524,65.84040299,9370.959542,9369.042417,9417.623917,9217.41375,9330.846083,172.9324583,191.3066667,182.8958542,219.0758542,256.2608333,20.29571767,20.1891443,21.1504102,18.64606201,16.94825737,30.83221418,31.8116942,32.40862944,31.38172691,32.23512371
2018-01-03T03:00:00Z,1/2/2018 19:00,74.51051293,75.12379047,72.02292035,70.26011376,67.1358223,9386.223435,9393.232222,9440.271319,9242.474949,9355.182644,178.2887523,199.0290278,192.9578079,230.3410324,270.5348426,20.10490433,19.87989384,20.65963335,18.24350641,16.56206847,31.03534418,31.80182648,32.32767033,31.32779235,32.31737492
2018-01-03T04:00:00Z,1/2/2018 20:00,73.97776686,74.57744608,71.25554468,69.56906644,66.35200001,8408.742273,8375.947194,8415.864444,8272.91662,8327.179176,181.6961088,202.53,196.416963,233.4135023,273.889581,19.93340381,19.70267836,20.42620968,18.08197539,16.45921304,30.99845691,31.73783478,32.24459163,31.27385954,32.30449538
2018-01-03T05:00:00Z,1/2/2018 21:00,70.0605644,70.72762605,67.24233763,65.80450593,62.41015416,7253.150375,7226.084625,7260.18625,7156.581958,7186.406708,177.665,194.5183333,186.3850208,218.9299375,253.0650417,19.95639268,19.90081747,20.76991909,18.47041609,16.9001727,30.76965489,31.67814524,32.16634467,31.2411653,32.16567197
2018-01-03T06:00:00Z,1/2/2018 22:00,66.22368857,67.03972112,63.59146079,61.13734388,58.88428056,6178.986042,6193.791,6196.96425,587.552375,6163.396708,172.8566875,184.2191667,175.2908333,157.920875,221.9324792,20.04776871,20.24577669,21.22372867,13.40839786,17.28897228,30.41657157,31.60903957,32.07059839,32.25391289,31.93060457
2018-01-03T07:00:00Z,1/2/2018 23:00,64.43871965,65.39443382,62.13451602,58.44792922,57.54194512,6527.035417,6542.883375,6551.772917,-5,6514.305542,171.5466458,177.135,169.445,143.2174792,201.8666875,19.88571363,20.4971515,21.45142107,12.4562993,17.7385328,29.88672947,31.50344223,31.86467275,35.0545517,31.85250841
2018-01-03T08:00:00Z,1/3/2018 0:00,63.95221189,65.04069414,61.94743333,57.03399342,57.50170939,6788.904333,6788.319125,6811.2215,-5,6775.199042,171.0483333,174.6041667,166.8649583,142.7850417,196.0199792,19.73141135,20.52842309,21.49461022,12.45042133,17.93877996,29.51024558,31.34222588,31.72202427,34.80470227,31.81392036
2018-01-03T09:00:00Z,1/3/2018 1:00,61.99688695,62.05382805,60.23239043,55.70275242,55.93801192,5999.417958,1586.270625,6037.253083,-5.033333333,5994.542375,170.6025208,157.0408125,162.7566875,141.9616458,186.4441875,19.54638197,15.37560541,21.19021476,11.50494849,17.78696288,29.15700279,32.27527266,31.38505543,34.42524737,31.61614417
2018-01-03T10:00:00Z,1/3/2018 2:00,62.16424719,59.28825023,60.5964409,54.39460469,56.38753749,7200.011208,6,7232.461208,-5.086666667,7187.986167,170.3683333,143.5500208,159.0916667,141.3483125,177.9724792,19.49645109,12.5984183,20.89586004,10.47676348,17.42526185,28.90556302,36.23359882,31.1251611,34.00969372,31.41662979
2018-01-03T11:00:00Z,1/3/2018 3:00,66.50131432,57.91631348,64.90422985,53.10130912,60.78331343,8974.056792,5.925,8988.311292,-5.491666667,8943.846792,169.8125208,143.4516667,163.3891667,141.155875,187.1033333,19.70219947,12.6025277,20.87354107,10.46840055,17.4012822,29.32580895,35.90016574,31.36300823,33.6484789,31.81056505
2018-01-03T12:00:00Z,1/3/2018 4:00,69.65910428,56.59813597,67.75430143,51.84770149,63.71840981,9277.74,5.688569444,9267.858792,-5.375180556,9231.316417,170.3418333,144.3367569,169.3023819,141.8576181,204.8863403,20.03850927,12.38728016,20.69839639,10.46800301,17.06797781,30.04317209,35.49689359,31.6824028,33.2980154,32.17464534
2018-01-03T13:00:00Z,1/3/2018 5:00,75.73618293,55.29370719,73.43840453,50.64043141,69.19470713,10856.10529,4.845083333,10852.18933,-5.071583333,10756.90783,171.933375,145.8049583,179.1482917,143.2216458,239.1024792,20.47109262,12.13064476,20.45213718,10.34394023,16.16558717,31.03003336,35.08659566,32.13552222,32.96615859,32.30891057
2018-01-03T14:00:00Z,1/3/2018 6:00,79.381976,54.08315496,76.62225722,57.10162798,71.94533205,10416.57279,1209.233708,10445.97121,7899.647208,10332.24925,188.7174792,154.0208542,191.8166875,165.2366875,283.0958333,19.79574493,12.63207936,20.00362186,16.39193438,15.65487632,31.21130903,33.70494974,32.46877901,30.26305506,32.55775425
2018-01-03T15:00:00Z,1/3/2018 7:00,77.86522776,63.94423922,74.93499361,67.77926592,70.15380193,9238.623458,9229.201125,9271.190417,9086.256417,9186.0075,198.7266875,177.0550417,209.3666667,181.6591875,313.4232917,19.21153247,19.05923369,19.80867897,19.58927989,15.80263669,30.97702627,29.46389544,32.31606888,31.89868542,32.54877925
2018-01-03T16:00:00Z,1/3/2018 8:00,75.49617157,69.3514584,72.42036456,68.46575283,67.63633921,8709.510042,8676.398083,8693.948125,8557.278042,8613.511583,194.0825,177.4299583,205.6666875,215.8966458,297.7458958,19.35635765,19.84934669,19.99128903,18.50715454,15.9915944,30.93109698,30.99299102,32.25242856,31.37965694,32.40252605
2018-01-03T17:00:00Z,1/3/2018 9:00,75.74859035,72.08994838,72.66800397,69.64080228,67.77691393,9332.363333,9298.682083,9341.251792,9180.769292,9242.956,190.4499792,179.8266667,202.3099792,227.0633333,288.8166458,19.55583386,20.16579478,20.22786101,18.27568483,16.18970856,30.96416122,31.73159257,32.29180207,31.31383913,32.39166874
2018-01-03T18:00:00Z,1/3/2018 10:00,75.95988716,73.69366544,72.87027138,70.34308818,67.89009604,9192.602542,9157.601333,9194.860833,9060.428375,9095.862125,191.0916667,189.2208333,203.3700208,233.685,289.4766667,19.57900727,20.01819896,20.2283689,18.11676203,16.1476765,30.97372813,31.81828282,32.28215059,31.27074461,32.36256524
2018-01-03T19:00:00Z,1/3/2018 11:00,74.69025723,73.33816832,71.55656191,69.37973681,66.57420134,8511.927292,8485.929125,8513.009625,8395.003958,8419.666875,189.8241667,194.2358125,200.7649792,233.1866667,282.0475208,19.57287374,19.87804725,20.24482674,18.09035763,16.26454632,30.93717446,31.74356809,32.24998583,31.23886829,32.31366033
2018-01-03T20:00:00Z,1/3/2018 12:00,72.1145904,71.43627319,69.07243388,67.18876689,64.142832,7905.258333,7897.933833,7913.562875,7820.893625,7839.564375,182.0449792,192.1325417,191.8799792,223.0974792,264.2649375,19.82886415,19.91749741,20.57669971,18.3631099,16.63400242,30.92247304,31.6701096,32.24008613,31.25154273,32.22274431
2018-01-03T21:00:00Z,1/3/2018 13:00,69.09916161,68.87310673,66.1902724,64.60323136,61.38857305,6972.056208,6974.93325,6975.538,6946.42775,6945.901417,175.4166875,186.4958125,181.98,209.7158333,244.8458542,20.06039405,20.10063964,20.98092469,18.78843476,17.11688331,30.77749045,31.64655949,32.20372426,31.286564,32.10887393
2018-01-03T22:00:00Z,1/3/2018 14:00,67.85742162,67.91408776,65.19230419,63.72833607,60.46404545,7755.082667,7763.20275,7769.95475,7698.798333,7715.307042,171.6641667,180.5916458,175.353375,199.27,231.8591875,20.13805085,20.37559226,21.2847818,19.1834129,17.53874236,30.56736293,31.63804558,32.14746789,31.33489396,32.05625634
2018-01-03T23:00:00Z,1/3/2018 15:00,68.63088126,68.8064337,66.08800024,64.6566559,61.34651336,7872.957333,7858.898083,7881.11375,7791.170208,7813.178958,170.3558125,180.7708542,174.7832917,199.9025208,231.9008333,20.21594984,20.40422531,21.34953603,19.20235489,17.5925257,30.55053396,31.66432945,32.17547377,31.38172365,32.10054119
2018-01-04T00:00:00Z,1/3/2018 16:00,70.30496966,70.49384296,67.80615832,66.32371539,63.0053341,8761.568792,8736.296917,8776.019542,8657.553875,8690.748792,169.6058333,182.9241667,176.548375,205.6000208,239.1325417,20.34556013,20.33786029,21.3330337,19.04454651,17.41700581,30.70929933,31.75761592,32.2882683,31.38090398,32.13664655
2018-01-04T01:00:00Z,1/3/2018 17:00,71.57002448,71.79385981,68.99980167,67.4566879,64.14841072,8149.593083,8124.543417,8151.947417,8041.795208,8080.891875,172.1299792,190.4000208,182.1049792,216.6841458,252.5691042,20.33142601,20.12031478,21.14212465,18.66128029,17.0391824,30.94995098,31.71330647,32.40523329,31.32711816,32.20882808
2018-01-04T02:00:00Z,1/3/2018 18:00,69.98036282,70.26203277,67.28482998,65.85054034,62.44970464,7850.937208,7814.571,7832.972083,7743.5615,7763.248083,173.4075,189.5566458,182.0775,214.71,248.2100208,20.14558116,20.05274506,21.06679839,18.6621837,17.06081734,30.79344495,31.64950823,32.29184416,31.29576004,32.14667504
2018-01-04T03:00:00Z,1/3/2018 19:00,73.04434772,73.23831461,70.44264455,68.68482532,65.55417058,9524.389875,9534.597708,9572.560458,9377.226583,9503.097792,174.283375,192.6324792,185.5699792,219.6616875,257.5708125,20.22623519,20.04212326,20.97599864,18.58202835,16.93162234,30.96409881,31.73953648,32.35352152,31.32143904,32.23192897
2018-01-04T04:00:00Z,1/3/2018 20:00,73.46469062,73.75607138,70.67795873,68.98291279,65.81659656,7852.284875,7837.4345,7863.744583,7746.871375,7807.87475,179.5991458,199.9600417,193.6750417,230.639125,270.6166875,20.01019427,19.74147099,20.54823655,18.16976596,16.57530699,31.0487355,31.69487718,32.27013842,31.25249568,32.27577242
2018-01-04T05:00:00Z,1/3/2018 21:00,67.11149704,67.4929194,64.32954312,62.45688579,59.58679703,5187.299583,3947.388042,5951.748042,2757.968208,5925.592333,173.2417083,182.1066458,179.3666458,184.5475208,236.8949792,19.65214444,17.82943006,20.91285138,15.31453274,17.0250586,30.06473953,30.83946389,32.09261226,30.78178595,31.97160009
2018-01-04T06:00:00Z,1/3/2018 22:00,62.03753509,63.16552655,62.10009583,58.66697716,57.46411645,-23.78843056,6.071666667,6491.526079,-5,6456.821019,144.3655347,142.5209028,164.6079861,140.1350694,193.7900903,10.32342475,12.24438405,20.83208045,10.68727159,17.3019299,34.65977857,37.16696911,31.67362134,34.76029055,31.80911604
2018-01-04T07:00:00Z,1/3/2018 23:00,60.54275993,61.66388431,63.44129405,57.26136261,58.96999823,-25.23370833,5.983333333,7729.093157,-5,7675.293315,141.1982639,141.8917361,160.8814097,139.3730347,187.4475,10.05140064,12.09021069,20.87508527,10.59586264,17.52577003,35.92580089,37.144324,31.59216214,34.51920961,31.89409178
2018-01-04T08:00:00Z,1/4/2018 0:00,59.25040931,60.21322653,63.43164227,55.92189743,59.15470478,-25.346625,5.533375,7444.93725,-5.025,7427.047625,140.8233333,141.9333542,160.4733333,139.3483542,189.1641667,9.990096149,12.03571343,20.90015224,10.50422228,17.40627282,35.63613605,36.76722343,31.57757156,34.19462064,31.92589992
2018-01-04T09:00:00Z,1/4/2018 1:00,57.92998366,58.76641669,65.0507701,54.60084524,60.86176842,-25.403375,5.163291667,8579.939792,-5.008333333,8555.257667,140.7141875,142.0124583,161.2841875,139.5516458,193.6750208,9.946536143,12.00032145,20.88598884,10.49085339,17.29238641,35.28623024,36.36385907,31.62685523,33.83972052,31.95875923
2018-01-04T10:00:00Z,1/4/2018 2:00,56.61011411,57.33530912,66.75686046,53.30211292,62.56407308,-25.408375,4.883333333,8505.922042,-5.083333333,8477.908,140.7833333,142.2833542,165.1199167,139.8100208,205.0849583,9.876259055,11.98998454,20.81653706,10.47617205,17.01269466,34.94173202,35.96838338,31.83039395,33.4916717,32.05076761
2018-01-04T11:00:00Z,1/4/2018 3:00,56.71936778,55.93460998,71.44149083,52.03402972,67.13135735,3606.586917,4.8,10443.79063,-5.228333333,10397.48671,151.8708125,143.3158333,172.3825625,140.5958542,225.9908542,12.92732263,12.02940668,20.73951563,10.45586658,16.53187122,32.04496227,35.586689,32.11768424,33.16537962,32.21323604
2018-01-04T12:00:00Z,1/4/2018 4:00,70.1299795,54.57832977,74.38712653,50.8126966,69.80034716,10532.24646,4.808333333,10540.05163,-5.658333333,10447.06579,169.0533542,146.0441875,183.7541667,143.0033125,253.8766875,19.61782776,12.06269038,20.44023312,10.43089602,15.85328599,29.50301969,35.21130051,32.44662872,32.84030078,32.35231898
